orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
0.0,39312,2543,0,38622,350,9166,-19,29418,2543,0,28833,357,7392,-12,31186,2540,0,30641,383,9203,-19,21181,2426,0,23049,412,7392,-12,22083,1746,0,23049,586,7900,-12,17618,1746,0,20437,445,8230,-11,17281,808,0,15614,618,6231,-12,15079,1746,0,17002,675,4856,-11,14177,0,0,15109,523,4279,-14,10868,0,0,8813,704,1270,-11
0.0,11847,1042,5857,12054,31,4745,-4,6546,1042,5857,8819,58,3966,-3,4912,1042,7054,8685,31,3996,-1,2478,1042,7054,5116,31,2867,-4,1234,0,5967,5116,31,2879,-7,2478,0,8029,4004,31,3522,-1,2478,0,8029,4966,31,3522,-3,2478,0,8923,3694,31,3522,-2,1244,0,8605,4966,31,3522,-2,1244,0,9499,3694,55,3522,-1
0.0,2450,5644,5691,5984,24,10909,-12,2450,6327,8272,2612,24,10909,-2,2450,3651,4929,2612,24,9951,-2,1592,4230,5651,1316,37,8821,-6,1592,4230,3731,1316,42,8821,-14,1592,1788,4998,0,42,8842,-9,1592,897,4044,0,60,8460,-10,1592,897,4911,0,60,8460,-10,1592,0,4044,0,60,8460,-10,1592,897,5781,0,70,9035,-10
1.0,1209,47360,39483,0,22,21528,10,1209,49196,42795,0,22,23056,10,1209,38968,33566,0,22,21423,10,604,42228,35943,0,22,21423,11,604,34646,28532,0,22,19760,11,604,34123,30604,0,22,22352,10,604,31693,25343,0,22,21144,9,604,30839,26633,0,27,21838,9,604,26432,23223,0,22,20096,9,604,24854,24423,0,22,18250,8
0.0,27108,2836,0,32762,252,5922,-33,21479,2836,0,25957,252,4940,-33,20736,2000,744,28429,252,6736,-33,14845,1875,0,19873,271,6736,-33,14628,1039,744,20594,252,6282,-33,11342,1039,0,14865,283,7810,-33,11573,1039,0,17239,271,6282,-35,10138,1039,0,12962,49,7810,-33,9539,1039,0,15149,42,7264,-35,8332,1039,0,10777,80,6828,-34
1.0,1202,31442,30791,478,32,11311,10,1202,33583,33678,478,32,10690,10,2011,27406,24444,478,32,9535,9,2011,27893,26348,0,32,9535,12,2011,20901,20120,0,32,8803,12,2011,20901,21282,0,50,8803,12,2011,15636,17019,0,74,9559,1,2011,14326,18416,0,78,7837,1,2011,10331,15164,0,78,7105,1,2011,11951,16694,0,102,8606,4
1.0,1802,10354,23313,1302,95,7955,11,1802,10354,24064,807,95,7955,12,993,7211,18140,807,95,7955,11,993,7211,19371,807,97,8591,11,993,7211,15779,1302,133,8075,9,993,7211,15555,0,148,8591,9,0,6494,14410,1302,134,6558,10,0,6494,14410,0,149,6558,10,0,6494,12281,0,149,7281,9,0,5759,13190,0,149,6783,10
1.0,4584,10673,10577,9543,148,5800,-8,2865,9700,10577,8592,160,5800,-8,2865,7748,7365,8592,160,5800,-5,1775,7748,7365,7766,160,4895,-5,1775,4944,5261,7766,167,5612,-6,2865,4523,7254,7273,486,4895,-5,2865,7051,4954,8677,422,5831,-5,2865,3634,6208,6315,512,4895,-3,2677,4944,5016,5974,484,6297,-7,1775,3536,6173,6341,215,6548,-6
1.0,4017,11951,7890,2397,77,4916,-3,4017,11951,11184,1633,77,5504,8,4017,8007,9153,1633,130,4701,8,2655,11951,11073,604,77,5504,8,2655,8007,9042,604,130,4701,8,2655,8007,10650,604,130,4701,8,3510,8007,8698,604,237,4701,8,3510,8007,9816,604,130,4701,9,3510,8007,8670,604,237,4701,9,2341,5147,9494,604,130,4701,3
0.0,66387,0,0,69772,66,15259,-42,53581,646,0,54373,66,14288,-42,56767,646,0,56803,66,16121,-42,46119,1561,0,45366,66,15319,-33,48063,1561,0,45366,66,15952,-33,37886,1561,0,35382,82,14980,-32,39643,1561,0,35382,82,14980,-33,31356,1561,0,28398,82,14980,-33,31356,0,0,28398,82,14980,-34,27268,1561,0,25650,82,13373,-33
1.0,720,41372,37771,0,86,11071,21,720,42389,42634,0,86,11071,24,720,35205,35326,0,86,10339,24,720,36580,39203,0,86,12326,24,720,31262,33201,0,94,12144,23,720,32153,34363,0,94,12144,23,720,27551,29167,0,153,7866,23,720,27460,30143,0,153,8547,23,720,26880,27176,0,101,12865,24,720,25845,28320,0,139,13280,28
1.0,0,7677,9181,543,33,6354,13,0,7677,10301,543,33,6354,13,0,6380,8089,543,101,4047,17,0,6380,9209,543,101,4047,17,0,6380,7904,543,184,4334,17,0,6380,8687,543,192,4334,17,0,5420,7699,543,199,4334,16,0,6838,7699,0,199,4334,16,0,6838,6850,0,199,4334,16,0,6430,7115,0,214,6486,18
1.0,1107,16723,9774,935,137,13367,19,1107,17689,11754,935,137,13367,19,1107,16557,8889,935,137,12398,19,1107,17395,10805,935,137,13859,19,1107,17395,7958,935,137,13859,19,1107,18500,9155,935,147,14343,19,1107,14926,7739,935,141,13859,15,1107,16031,8936,935,151,14343,15,1107,15122,7739,935,218,13605,14,1107,13170,8684,935,421,15613,14
0.0,83100,1170,801,86820,18,25729,-62,65732,1170,801,69104,18,21323,-36,64986,0,0,67768,18,24764,-47,50867,0,801,57762,18,20281,-36,53483,0,0,53797,18,23565,-36,43007,0,0,46341,18,22885,-35,44828,0,0,46341,18,22885,-36,36633,0,0,42448,49,18841,-38,38005,0,1582,46807,42,18495,-38,29632,0,1582,39054,42,18150,-37
0.0,6954,6387,6411,10258,796,5727,-2,6246,7465,6411,5405,538,5727,-2,5639,4314,6411,5297,796,6133,-1,4931,4314,6411,1863,538,6133,-1,2476,5434,3374,3739,503,4751,5,3224,3361,4225,1592,318,6717,3,2476,2475,2199,950,566,6133,2,2498,2603,4225,1592,405,6717,1,2498,2603,2018,1592,414,6717,1,2498,2603,3358,1592,407,5886,2
1.0,0,37374,36939,1129,181,20516,24,0,42928,40826,1968,181,21545,24,0,41083,32678,1968,181,20187,23,0,39271,33538,0,190,20187,23,0,31916,28108,0,190,18574,22,0,31916,30663,0,190,18574,23,0,30224,25958,0,200,15846,22,0,29828,30101,1968,211,17740,23,0,29579,23977,0,200,15756,22,0,30343,26071,0,200,17324,22
1.0,0,32230,31407,1716,266,7119,14,0,33269,34764,1716,266,7786,17,0,27209,27642,1716,266,7786,17,0,27209,28684,699,268,7786,17,0,26768,22882,699,275,7786,18,0,25492,24982,699,277,7786,18,0,26484,20055,699,275,7292,11,0,19139,21070,699,277,8478,12,0,19629,17816,699,268,9201,16,0,16889,18803,699,277,7274,14
0.0,67312,0,1925,55671,100,17876,-44,51906,0,1925,39061,100,12311,-40,53441,0,1925,48828,290,17002,-44,41796,0,1925,32218,290,12523,-40,43290,0,1925,39014,290,15700,-40,33832,0,1925,36303,290,13970,-40,35198,0,1925,35770,290,14114,-37,27716,0,1925,30528,297,14785,-37,28823,0,1925,31320,297,15317,-37,23759,838,1925,20180,297,12855,-36
0.0,30764,0,0,27139,10,12251,-32,24954,0,0,18721,10,11300,-31,26582,0,0,23617,10,10517,-32,20716,0,0,15765,10,7959,-31,21836,0,0,19281,13,10523,-29,17055,0,0,10842,13,7959,-31,18009,0,0,10842,13,8941,-34,14866,0,824,8457,13,7961,-30,14662,0,0,13619,16,10045,-34,12482,0,0,8498,27,9094,-31
0.0,27881,976,1890,25674,440,12411,-27,20966,976,1890,21324,468,11995,-27,18225,976,1890,18420,446,12974,-27,14457,976,800,17580,448,12347,-21,13508,0,1890,15811,475,11931,-27,11180,976,0,15306,448,11379,-21,11180,976,0,15306,456,11379,-24,7301,0,0,10682,457,10339,-21,7301,0,0,9737,457,11100,-10,5041,0,1090,9555,485,11724,-13
1.0,2946,26900,20792,962,65,3271,14,2946,22907,21989,0,65,3271,15,1838,22091,18034,0,65,3271,15,1838,21032,19173,0,73,2670,15,1838,20402,15850,0,73,1856,15,1838,20402,16839,0,73,1856,15,1838,19755,15497,0,120,1856,15,1838,19755,16486,0,120,1856,15,1838,16137,15502,0,120,1856,15,1838,20010,16474,0,136,1856,12
0.0,15760,3557,4238,18310,55,5781,-26,10528,3557,4238,14866,55,4741,-23,10662,3557,4238,12738,114,6383,-23,6150,2731,4238,9294,114,6173,-21,6959,2731,4238,9294,132,6173,-21,4425,2731,4238,8633,204,6914,-24,4425,1940,3070,9588,269,7752,-27,2377,2635,5033,5781,226,6914,-27,3103,2635,4238,5781,226,8296,-28,4752,1963,5033,2065,173,5571,-23
1.0,0,8303,9353,708,167,4033,11,0,8303,10412,708,167,3302,11,0,7668,8900,708,242,3675,11,0,7668,9817,708,242,3675,11,0,4851,8758,708,242,4745,10,0,5489,9673,708,253,4745,11,0,5489,9673,1676,253,6120,11,0,5489,9673,708,278,6805,12,0,3458,9567,708,357,4007,10,0,4819,9567,708,361,4007,10
1.0,2735,6473,5340,4460,36,9346,7,1769,6473,5340,2505,36,7575,11,1769,2886,4423,3031,45,7575,11,1769,2886,4423,2011,45,7835,11,966,4044,2969,1793,86,10238,5,0,4044,2969,829,86,8467,9,0,4044,2137,829,95,9020,9,0,2939,2969,829,86,6562,8,0,2052,2969,964,369,8857,4,0,2052,2969,0,369,7086,8
1.0,2952,8754,12070,3080,19,6804,14,2952,9400,15044,3080,19,7489,14,2952,8105,11554,3080,19,6072,14,2062,8943,14516,3080,19,6798,14,2062,6480,11059,3080,19,5872,14,2062,5479,13035,3080,21,4543,14,2062,3766,9079,1644,20,5291,13,953,5345,10992,1644,42,5802,20,953,3307,8852,1644,42,4838,20,2062,2471,10750,1644,144,5158,12
1.0,0,25051,32607,0,259,7409,13,0,25051,34873,0,268,7409,18,0,21323,28447,771,304,7112,14,0,22285,30451,771,304,8693,14,0,19199,24719,771,322,7816,4,0,17033,26807,771,376,8693,3,0,12952,21370,771,322,8035,4,0,13634,22681,0,338,5276,4,0,9882,19033,0,344,4572,4,0,11288,20041,0,338,6168,5
0.0,6742,7074,2606,5436,152,6127,0,4986,8877,2606,4446,153,6127,0,4986,5628,2606,4446,153,6127,-8,3733,5628,2606,4446,165,5868,-8,4724,5473,1590,4446,165,5834,-8,3780,5628,1590,4446,183,5881,-2,4724,5473,827,4446,178,5834,-9,3897,5523,1843,4446,196,6756,-8,3897,4563,1843,4446,205,6756,-7,3897,4810,1016,4446,205,5994,-3
0.0,1704,1605,3630,1155,62,5047,-14,1704,1605,3630,0,62,6076,-6,779,1605,2455,0,62,5047,-7,1704,635,3090,0,62,5047,0,1704,0,3090,0,97,5047,0,1704,0,3090,0,204,5047,0,1704,0,3090,0,204,5739,-4,1704,0,3090,0,220,5567,-4,1704,0,3090,0,220,5567,-4,1704,0,3090,0,311,5567,-4
0.0,41345,0,0,42547,9,16380,-37,28401,0,0,32001,9,15236,-36,30449,0,0,29787,17,14786,-37,21143,0,0,22842,9,13469,-37,23099,0,0,25672,9,14813,-38,15693,0,0,20312,9,14813,-37,17002,0,0,21066,9,15980,-37,12437,0,0,19707,16,14290,-37,13326,0,0,19707,16,14290,-38,10018,0,0,18116,30,14408,-38
0.0,4923,3678,6427,2888,447,6611,9,3939,4655,8158,2888,447,6611,10,3939,3659,7124,2888,447,6611,15,3939,3659,8303,2888,552,6611,15,3939,3659,6192,1914,451,7365,8,3939,3659,7371,1914,556,7365,8,3939,3659,6466,1914,559,7365,8,5914,3678,8164,1914,512,10140,-4,5914,4492,7294,1914,784,8876,-4,3939,3659,8834,1914,671,10140,8
0.0,45715,0,0,40327,39,13011,-40,35864,0,0,34803,39,11531,-40,36916,0,0,35640,40,12943,-40,29355,0,0,30589,40,12943,-35,30273,0,0,30589,40,12943,-42,24185,0,0,27060,42,10341,-48,24964,0,0,27060,46,11791,-52,19688,0,0,19701,46,10455,-47,19898,0,909,25119,45,13141,-36,15279,0,0,22433,50,10975,-52
0.0,5183,5860,7804,3694,300,3746,4,3066,6552,9072,2653,307,3746,7,3066,4727,6872,2653,402,3746,6,3066,4727,6861,1008,402,3746,7,855,2587,6977,1638,309,4472,7,855,4680,8090,1638,311,4913,8,855,2587,6977,630,321,4472,3,855,4680,8090,630,323,4913,4,855,2587,7938,630,370,6138,-5,855,3692,9051,630,381,5876,-10
1.0,1089,17902,17416,592,469,3124,2,1089,17902,19538,592,495,3124,5,1089,15837,15360,592,495,4054,4,1089,17145,16827,592,595,4054,4,2051,12753,13374,592,595,4619,1,2051,12753,14480,592,716,4619,1,2051,10415,11340,592,723,4619,7,2051,10415,12117,592,723,4619,7,3193,9076,10998,1700,772,2824,3,3193,11156,12291,1700,844,3754,7
1.0,0,6046,9298,0,550,4881,18,0,6046,10198,0,550,4881,18,0,5223,8742,0,550,4881,17,0,5223,9010,0,641,5318,24,0,4459,7762,0,650,5318,24,0,4459,8662,0,650,5318,24,0,3390,7682,0,650,3474,24,0,3184,8220,0,948,4702,27,0,3184,7320,0,964,4702,24,0,3942,7320,0,994,4231,24
1.0,2400,5336,11876,1657,139,8404,-1,2400,5336,12853,1657,142,8404,4,2400,6340,8752,712,163,9695,-2,2400,6340,9729,712,166,9695,3,2400,6340,8447,712,163,9695,-5,2400,6340,9424,712,166,9695,0,2400,5251,8279,712,166,9695,-1,2400,5251,8279,0,232,9695,-1,906,5251,7302,0,178,8895,1,2400,5251,8279,0,245,8895,4
0.0,11834,5603,3603,16837,516,8420,-4,7083,5603,3603,12819,631,6602,-4,5402,3624,2764,11416,525,6639,-11,4863,5204,4525,10152,525,7460,-4,5311,4563,1728,7960,640,6602,-11,4953,3951,3581,2400,642,8315,-11,4157,4326,3534,7040,689,6602,-11,3799,3653,4548,1480,642,7494,-12,3799,3653,3664,1480,642,7494,-12,3481,2852,5696,2710,710,9026,-10
0.0,3179,0,1777,6674,91,7780,-20,1259,0,1777,4461,91,7199,-14,2151,0,1777,4461,91,9742,-16,892,0,1777,5423,95,8304,-16,892,0,1777,5423,108,8304,-17,681,0,1777,6112,108,5761,-19,681,0,1777,6112,114,5761,-19,0,0,1777,5150,154,5761,-61,0,0,1777,5150,163,6399,-58,0,0,1777,5150,163,6399,-57
1.0,1650,19506,26717,2040,238,6070,5,1650,19506,27779,885,244,6070,5,1650,16040,20302,0,33,6070,5,756,16804,21291,0,33,6193,5,756,10860,17667,0,33,6193,5,756,10860,18588,0,33,6193,5,756,9461,14310,0,120,5890,5,756,9461,15260,0,120,5232,5,756,9461,11977,0,120,5232,4,756,9461,11977,0,120,5232,4
1.0,0,61479,49058,783,18,25239,24,0,65814,54711,783,18,26082,29,0,56672,45844,783,18,23693,28,0,58750,50261,0,18,23693,28,0,51064,43113,0,18,18539,28,0,52006,46555,0,18,18539,28,0,40310,40494,0,18,16853,31,0,40803,43917,0,18,18499,32,0,35460,39348,0,104,15514,32,0,35460,42373,0,104,16106,32
0.0,19862,649,885,25198,355,10933,-24,15981,1295,885,20001,367,9962,-24,15515,649,885,18876,355,10072,-29,11460,646,885,15841,367,9527,-27,12356,1295,885,15088,367,9638,-29,9702,2297,885,12895,367,9638,-29,10546,2297,885,12019,372,9638,-29,8152,2297,885,11202,372,8554,-29,8152,1648,885,13012,391,9302,-30,6532,1648,885,11307,391,7908,-30
0.0,3094,6526,11343,2071,120,7372,-5,3094,7488,12332,998,143,8953,-5,3906,7488,10291,998,221,8953,-5,3294,7488,10291,0,411,10192,-5,3294,6361,8977,0,411,9372,-5,1334,5553,9093,0,355,10113,-34,1334,5553,9093,0,355,10844,-34,1334,5553,9093,0,373,10844,-34,1334,5553,9093,0,389,10844,-34,1334,5553,9093,0,541,10844,-34
1.0,5251,26783,25190,743,217,11180,16,5251,28467,29105,743,217,12179,16,5251,27372,23956,743,217,12993,4,4164,25013,26380,743,217,12873,4,4164,18569,22177,743,217,14119,4,4164,20311,23401,743,217,14119,4,4164,15868,20237,743,217,13554,4,2944,15868,21244,743,217,13554,7,2944,12084,19822,743,217,15039,6,2944,12084,20583,743,223,14277,9
1.0,0,56313,40353,0,6,24209,39,0,59369,45641,0,6,25363,39,0,47114,36973,0,6,21107,39,0,50368,40822,0,12,21381,35,0,45460,34511,0,12,22061,35,0,47938,37373,0,12,19476,35,0,36567,31603,0,12,16938,35,0,44831,35178,0,12,18852,35,0,39792,30342,0,18,17189,35,0,43976,32336,0,12,18137,35
0.0,22597,2184,2525,23784,25,5420,-14,17259,3196,2525,17767,25,5995,-8,17263,2184,2525,16058,51,7002,-10,11731,3196,2525,12374,51,7577,-4,10662,1364,2525,11753,120,5420,-14,9232,3196,2525,8506,68,7577,-3,8426,1364,1775,7717,120,7577,-12,4545,820,4302,7780,51,7656,-7,4545,0,4302,7780,51,7656,-7,2275,1012,3592,4146,103,5956,-10
1.0,839,6241,9149,0,0,10048,-3,839,6241,10176,0,89,10048,-3,839,5319,8082,0,89,9322,-4,839,5319,9095,0,94,9040,-3,839,4821,7103,0,134,10116,0,839,4821,8116,0,139,9834,1,839,4821,7073,0,139,9834,0,839,4821,7903,0,157,9834,0,839,3727,7696,0,250,9984,-1,839,3036,7903,0,186,9834,1
0.0,60187,0,951,60205,192,12375,-38,46695,0,951,44951,192,9041,-25,48419,0,951,44951,192,9041,-26,37976,944,951,38762,192,10861,-25,39695,944,951,38762,192,11622,-25,28965,944,1813,29714,198,8170,-23,29990,944,951,28974,198,9159,-24,22992,944,951,23687,214,9103,-24,22670,0,0,21179,192,9017,-28,17614,944,951,16655,214,9103,-25
1.0,1401,28386,24842,4700,356,6292,14,1401,28386,24656,2001,373,6292,18,1401,23026,19465,2001,373,5485,14,2210,19615,20202,902,381,6292,19,2210,17106,17447,2001,373,5485,14,1594,16133,17475,902,360,5485,15,1594,15332,14552,902,377,6132,5,809,15332,15791,902,377,7092,6,809,14549,13604,902,435,7092,5,785,14646,14604,902,435,7361,7
1.0,0,8766,7670,1683,55,7044,1,0,9686,10577,1683,55,7683,1,0,7796,5752,0,55,7044,4,0,6571,8657,0,55,7683,4,0,5601,5780,0,55,7683,4,0,5601,6886,0,57,7683,4,0,5601,5738,0,55,7435,17,0,5601,6844,0,57,7435,17,0,5192,5738,0,57,7435,17,0,5601,6809,0,59,6465,17
1.0,4580,2315,5207,861,216,5499,4,2656,2961,6375,861,283,6149,5,2656,2961,4998,861,283,6149,4,1791,3773,6110,861,284,6747,4,1791,4583,6110,861,284,6747,1,1791,4583,7042,861,351,6747,2,1791,4583,7042,861,351,6104,52,889,4583,7042,0,351,5475,67,889,1410,7042,0,363,5475,67,889,1410,7042,0,363,6882,74
0.0,16350,3226,2560,14987,59,9149,-25,11784,3226,2560,14133,59,9149,-25,13345,3226,2560,11404,92,9149,-26,7885,2470,2560,9684,102,8390,-26,9138,2470,2560,9684,102,8390,-26,6863,3361,2560,7977,112,8390,-26,6863,2170,2560,7977,112,7815,-26,4968,2170,2560,7977,121,7815,-26,6020,2470,3437,10816,138,8887,-29,5263,3361,2560,7837,203,8887,-26
0.0,18294,1460,2712,9107,293,8840,-25,14202,1460,2712,6196,293,8840,-25,15049,1460,2712,6196,293,8699,-25,11092,1460,2712,3724,293,7801,-25,11092,1460,2712,3724,293,8632,-25,7065,673,2712,3724,300,8773,-25,7065,673,1904,3724,324,8546,-29,7104,2425,1904,2556,340,7300,-29,7104,2425,1904,2556,348,7300,-8,5254,2425,950,3327,413,9552,-8
1.0,0,24077,24916,0,32,13586,29,0,24077,27608,0,32,13586,29,0,18708,21592,0,32,13586,22,0,18708,23323,0,32,12854,22,0,16055,17876,0,42,12854,21,0,17788,19426,0,42,12749,21,0,14873,15322,0,46,13744,21,0,15757,17026,0,54,13115,21,0,8895,14202,0,95,10882,20,0,13941,15237,0,54,10916,18
1.0,6097,2360,6857,1290,58,9049,-6,4863,3198,8036,1290,58,9617,-5,5719,3198,6089,1290,58,10234,13,5719,3198,6945,1290,80,10753,14,4467,1149,4463,537,80,7968,-1,4467,1987,5642,537,80,9665,18,3611,838,4463,1221,99,10149,14,4467,1987,4810,537,80,9665,19,991,838,3569,537,126,10149,20,3341,0,4463,537,114,5825,1
0.0,6328,5916,6033,7130,189,8525,7,5015,4908,6033,2769,189,7545,4,5015,3048,4719,2769,189,8929,-5,5015,3048,5589,1728,189,8929,-4,5924,3985,4233,1728,191,7698,-5,5032,3125,6386,1728,219,7461,-5,5015,2188,5183,2119,189,8050,-3,5032,1372,7298,1728,314,7461,-5,5015,2965,6115,2119,194,8050,-4,3951,551,8168,1728,302,8107,-4
1.0,6659,12318,11252,5531,359,2992,-1,6659,12318,13381,4922,342,4021,-1,5710,11322,9486,4922,342,3095,-2,5800,9942,10703,4318,354,4667,-5,5710,7851,7117,3195,349,3095,-3,5800,9062,10113,4318,413,4667,-6,4545,6548,6806,2369,505,3888,-2,5800,7333,8023,2591,434,5460,-7,4545,5550,6281,1524,505,2780,-2,2440,4762,6281,604,505,2780,-2
1.0,1285,35313,34044,873,15,18432,25,1285,37920,38797,0,15,19101,26,1285,32394,31642,0,15,18375,25,0,39628,35400,0,15,18587,20,0,32495,29148,0,39,15919,19,0,34102,32606,0,15,18575,20,0,27800,26750,0,15,13069,20,0,28546,28689,0,204,14027,21,0,23838,23606,0,223,13948,21,0,21260,25312,0,204,16585,23
1.0,5366,18512,20514,5059,0,5050,-1,3294,20716,21626,2964,125,5050,2,4592,18228,16957,2964,125,4461,2,3485,15128,18780,2964,125,5512,13,4114,12207,15572,2964,125,6317,5,4104,7339,17128,2964,125,4981,5,4104,7339,13993,2964,125,4981,4,4104,7339,14682,1773,278,4981,5,4114,8125,12154,1773,213,4731,6,4733,6614,13325,947,278,4406,5
0.0,51012,0,781,54262,167,16808,-36,38375,0,781,40495,176,15676,-20,40273,0,781,40900,176,15676,-23,29275,0,781,32698,176,14384,-20,28307,0,781,33975,167,13739,-22,21659,0,781,25071,176,12607,-21,22625,0,781,25990,176,13338,-21,18068,0,781,21653,176,13338,-20,18868,0,0,21653,176,13808,-21,14535,0,0,16696,182,10762,-25
0.0,31583,657,1712,24203,46,11949,-32,21239,657,2644,18560,46,11949,-26,21910,657,1731,19723,46,9999,-32,14598,657,3490,15988,46,9999,-26,15417,657,2663,16833,46,9999,-26,10953,657,2663,12158,105,9205,-23,10953,0,1817,12158,105,9205,-23,7775,0,932,12158,105,9205,-22,7775,0,932,12158,105,9205,-22,5481,0,1894,11028,112,9976,-20
0.0,39771,1041,1005,46351,12,16559,-34,27348,1041,1005,34202,12,15805,-21,28866,1041,1005,37817,12,14659,-29,17431,1041,1005,26231,12,14315,-17,17431,0,0,26231,12,14315,-19,11342,0,0,21655,12,15732,-15,13236,1041,748,15579,12,13826,-17,8908,2000,748,11329,12,11744,-16,8908,959,0,11329,12,9995,-14,5921,1745,1035,7688,12,10583,-16
0.0,3536,2011,0,7844,266,6327,-14,2482,2011,0,7844,358,6327,-14,2482,1138,0,7844,373,6327,-17,2482,2011,0,6013,358,6204,-14,2482,1138,0,6013,278,6204,-17,2482,1138,0,4570,266,6843,-5,2482,1138,0,6013,363,6843,-11,2482,1138,0,4570,422,6843,-2,2482,1138,0,4570,422,7501,-5,2482,1138,867,5212,453,7501,-14
1.0,6011,3971,5920,7069,92,8632,-18,4020,3971,7571,4264,92,9256,-17,4020,3971,5394,4264,379,8694,-17,3058,3236,6334,2403,92,7740,-5,3058,3236,5200,2403,92,7724,-6,3058,3236,6132,1621,92,7724,-6,3058,3236,5200,1621,92,9060,-6,3302,3256,6121,793,468,7220,-7,3058,3058,5498,886,210,11557,-4,3058,3256,5828,0,213,9520,-6
0.0,34655,3745,885,35464,293,15729,-23,25111,3745,885,24991,293,12948,-23,24718,2785,2539,24279,354,14865,-23,20167,5513,885,18494,315,12873,-23,20167,4472,885,18494,421,12873,-23,14596,4472,1676,17145,421,12979,-19,14596,3512,1676,17145,422,12979,-19,11490,3512,1676,14311,446,13803,-19,11009,2748,2539,10903,394,11621,-21,8751,2729,1676,12008,448,13008,-18
0.0,7409,1512,4254,5886,255,12338,-6,5578,1512,4254,4347,275,12338,-6,6544,1512,3330,5022,255,10896,-7,4362,1512,5283,4347,275,11071,-10,4201,647,4359,4405,272,10111,-10,2862,647,5283,2616,347,11071,-9,2701,647,2553,2674,264,10657,-10,3934,0,6374,2207,382,10380,-8,1928,890,4254,2616,510,10642,-15,4216,890,6248,2207,478,10586,-8
1.0,1494,44451,34290,0,92,18651,34,1494,47891,37477,0,92,18651,34,1494,42065,30562,0,92,16663,21,0,43958,33660,0,92,18309,21,1494,35580,28462,0,113,16402,21,0,36279,31560,0,113,18048,21,0,32252,27889,0,191,17185,21,0,32252,29969,0,191,18008,21,0,28514,26542,0,198,18725,20,0,25580,27853,0,249,17367,22
0.0,32764,2880,1636,33592,73,7816,-18,23348,3809,1636,25306,139,5933,-18,24655,2880,1636,24564,102,6688,-15,17158,2642,1636,18123,139,3968,-15,19186,2768,1636,19349,168,4805,-15,12240,672,1636,15154,157,3643,-14,14311,1676,1636,16283,161,4369,-19,10964,2440,2777,14503,149,4850,-15,9816,1004,1636,14390,210,5928,-20,7859,2110,2635,11943,210,5928,-20
1.0,4146,12473,11717,1070,12,5532,7,3056,12473,12914,1070,46,5532,8,2888,11435,10349,1070,43,5643,7,1798,11435,11546,1070,77,5643,8,1798,10451,9432,1070,122,4905,8,3298,9364,13463,2095,20,4390,7,3298,8315,12007,2095,20,5119,7,2208,9364,12393,2095,54,4390,7,2208,8315,10937,2095,54,5119,7,1258,7395,11476,2095,117,2850,0
0.0,13059,3779,4352,6443,236,6943,-10,9390,4996,4352,5172,25,5903,-10,7956,3466,3302,2429,266,7941,-10,5235,3466,3302,2429,55,6901,-10,5386,2400,2101,1787,54,8487,-11,3577,2603,2182,1787,55,7447,-10,3577,1412,2101,813,60,7447,-11,3577,1412,3181,813,112,7447,-8,3577,1850,2101,813,60,8208,-15,3577,808,3975,813,117,8921,-6
1.0,0,38343,37599,0,352,14390,25,0,38343,39441,0,491,13713,25,0,27366,31355,0,491,11649,25,0,28878,32587,0,491,11066,25,0,24417,26741,0,491,11066,25,0,24417,27880,0,491,11066,25,0,21802,24581,0,491,11066,25,0,22430,25341,0,491,11897,25,0,20723,23187,0,515,11124,25,0,20723,23187,0,529,9712,25
1.0,5284,12683,8797,4388,420,3343,-4,5284,12683,9697,3390,429,2389,-1,5284,12683,6652,2470,430,2389,-1,4138,12683,7909,2470,430,2389,-1,5284,11496,5686,2470,931,3182,4,5284,9697,7545,2599,927,5153,7,4157,8927,5231,1701,431,2128,10,4157,10623,6913,1701,939,3406,10,3011,11361,7270,2699,429,4360,6,3011,11361,8170,1701,438,3406,9
1.0,756,33482,29229,1506,6,11214,30,756,34467,32230,581,6,11992,33,1774,31347,25010,581,6,9426,22,1774,33169,27600,581,6,10271,22,950,21396,21816,581,6,8282,21,1774,27485,24430,581,6,8851,21,950,17863,19668,581,6,6684,21,1968,22095,23790,1410,6,8116,20,2724,18161,20655,1410,6,8329,20,2724,18161,22318,581,6,8329,20
